	station_id	stationname	date	daytype	rides	newDates	season
491613	40580	54th/Cermak	09/24/2013	W	2319	2013-09-24	Fall
875785	40580	54th/Cermak	09/25/2013	W	2407	2013-09-25	Fall
843607	40580	54th/Cermak	09/26/2013	W	2321	2013-09-26	Fall
516367	40580	54th/Cermak	09/27/2013	W	2284	2013-09-27	Fall
353140	40580	54th/Cermak	09/28/2013	A	1418	2013-09-28	Fall
231907	40580	54th/Cermak	09/29/2013	U	959	2013-09-29	Fall
716370	40580	54th/Cermak	09/30/2013	W	2367	2013-09-30	Fall
581535	40580	54th/Cermak	10/01/2013	W	2457	2013-10-01	Fall
341911	40580	54th/Cermak	10/02/2013	W	2454	2013-10-02	Fall
986364	40580	54th/Cermak	10/03/2013	W	2413	2013-10-03	Fall
338167	40580	54th/Cermak	10/04/2013	W	2289	2013-10-04	Fall
256431	40580	54th/Cermak	10/05/2013	A	1274	2013-10-05	Fall
271809	40580	54th/Cermak	10/06/2013	U	954	2013-10-06	Fall
393918	40580	54th/Cermak	10/07/2013	W	2184	2013-10-07	Fall
669453	40580	54th/Cermak	10/08/2013	W	2414	2013-10-08	Fall
1000319	40580	54th/Cermak	10/09/2013	W	2380	2013-10-09	Fall
856189	40580	54th/Cermak	10/10/2013	W	2304	2013-10-10	Fall
682469	40580	54th/Cermak	10/11/2013	W	2367	2013-10-11	Fall
164571	40580	54th/Cermak	10/12/2013	A	1310	2013-10-12	Fall
145603	40580	54th/Cermak	10/13/2013	U	1233	2013-10-13	Fall
998443	40580	54th/Cermak	10/14/2013	W	2070	2013-10-14	Fall
360424	40580	54th/Cermak	10/15/2013	W	2285	2013-10-15	Fall
179498	40580	54th/Cermak	10/16/2013	W	2291	2013-10-16	Fall
578931	40580	54th/Cermak	10/17/2013	W	2367	2013-10-17	Fall
1010930	40580	54th/Cermak	10/18/2013	W	2281	2013-10-18	Fall
510789	40580	54th/Cermak	10/19/2013	A	1310	2013-10-19	Fall
646175	40580	54th/Cermak	10/20/2013	U	957	2013-10-20	Fall
650112	40580	54th/Cermak	10/21/2013	W	2251	2013-10-21	Fall
522895	40580	54th/Cermak	10/22/2013	W	2152	2013-10-22	Fall
424906	40580	54th/Cermak	10/23/2013	W	2002	2013-10-23	Fall
368690	40580	54th/Cermak	10/24/2013	W	2180	2013-10-24	Fall
899801	40580	54th/Cermak	10/25/2013	W	2195	2013-10-25	Fall
188483	40580	54th/Cermak	10/26/2013	A	1292	2013-10-26	Fall
760510	40580	54th/Cermak	10/27/2013	U	861	2013-10-27	Fall
390763	40580	54th/Cermak	10/28/2013	W	2182	2013-10-28	Fall
863213	40580	54th/Cermak	10/29/2013	W	2383	2013-10-29	Fall
589141	40580	54th/Cermak	10/30/2013	W	2366	2013-10-30	Fall
436872	40580	54th/Cermak	10/31/2013	W	2185	2013-10-31	Fall
910217	40580	54th/Cermak	11/01/2013	W	2107	2013-11-01	Fall
662789	40580	54th/Cermak	11/02/2013	A	1281	2013-11-02	Fall
275192	40580	54th/Cermak	11/03/2013	U	895	2013-11-03	Fall
668521	40580	54th/Cermak	11/04/2013	W	2124	2013-11-04	Fall
507111	40580	54th/Cermak	11/05/2013	W	2242	2013-11-05	Fall
414409	40580	54th/Cermak	11/06/2013	W	2200	2013-11-06	Fall
614226	40580	54th/Cermak	11/07/2013	W	2300	2013-11-07	Fall
342718	40580	54th/Cermak	11/08/2013	W	2338	2013-11-08	Fall
837117	40580	54th/Cermak	11/09/2013	A	1352	2013-11-09	Fall
442931	40580	54th/Cermak	11/10/2013	U	925	2013-11-10	Fall
139563	40580	54th/Cermak	11/11/2013	W	1943	2013-11-11	Fall
960455	40580	54th/Cermak	11/12/2013	W	2306	2013-11-12	Fall
852957	40580	54th/Cermak	11/13/2013	W	2290	2013-11-13	Fall
969410	40580	54th/Cermak	11/14/2013	W	2310	2013-11-14	Fall
212421	40580	54th/Cermak	11/15/2013	W	2251	2013-11-15	Fall
401687	40580	54th/Cermak	11/16/2013	A	1230	2013-11-16	Fall
817841	40580	54th/Cermak	11/17/2013	U	827	2013-11-17	Fall
646728	40580	54th/Cermak	11/18/2013	W	2118	2013-11-18	Fall
986846	40580	54th/Cermak	11/19/2013	W	2343	2013-11-19	Fall
433864	40580	54th/Cermak	11/20/2013	W	2265	2013-11-20	Fall
978753	40580	54th/Cermak	11/21/2013	W	2206	2013-11-21	Fall
540011	40580	54th/Cermak	11/22/2013	W	2187	2013-11-22	Fall
925599	40580	54th/Cermak	11/23/2013	A	1306	2013-11-23	Fall
883331	40580	54th/Cermak	11/24/2013	U	758	2013-11-24	Fall
471081	40580	54th/Cermak	11/25/2013	W	1990	2013-11-25	Fall
889491	40580	54th/Cermak	11/26/2013	W	2190	2013-11-26	Fall
281068	40580	54th/Cermak	11/27/2013	W	1988	2013-11-27	Fall
627217	40580	54th/Cermak	11/28/2013	U	682	2013-11-28	Fall
679912	40580	54th/Cermak	11/29/2013	W	1403	2013-11-29	Fall
540816	40580	54th/Cermak	11/30/2013	A	1238	2013-11-30	Fall
942286	40580	54th/Cermak	12/01/2013	U	927	2013-12-01	Winter
422878	40580	54th/Cermak	12/02/2013	W	2148	2013-12-02	Winter
773529	40580	54th/Cermak	12/03/2013	W	2279	2013-12-03	Winter
758190	40580	54th/Cermak	12/04/2013	W	2254	2013-12-04	Winter
540153	40580	54th/Cermak	12/05/2013	W	2229	2013-12-05	Winter
1011981	40580	54th/Cermak	12/06/2013	W	2103	2013-12-06	Winter
683681	40580	54th/Cermak	12/07/2013	A	1209	2013-12-07	Winter
384246	40580	54th/Cermak	12/08/2013	U	833	2013-12-08	Winter
799500	40580	54th/Cermak	12/09/2013	W	2049	2013-12-09	Winter
369304	40580	54th/Cermak	12/10/2013	W	2090	2013-12-10	Winter
814639	40580	54th/Cermak	12/11/2013	W	2160	2013-12-11	Winter
755851	40580	54th/Cermak	12/12/2013	W	1961	2013-12-12	Winter
875889	40580	54th/Cermak	12/13/2013	W	2042	2013-12-13	Winter
324189	40580	54th/Cermak	12/14/2013	A	1228	2013-12-14	Winter
953080	40580	54th/Cermak	12/15/2013	U	843	2013-12-15	Winter
190658	40580	54th/Cermak	12/16/2013	W	1922	2013-12-16	Winter
887286	40580	54th/Cermak	12/17/2013	W	2030	2013-12-17	Winter
378250	40580	54th/Cermak	12/18/2013	W	2002	2013-12-18	Winter
607467	40580	54th/Cermak	12/19/2013	W	2042	2013-12-19	Winter
850884	40580	54th/Cermak	12/20/2013	W	2029	2013-12-20	Winter
545308	40580	54th/Cermak	12/21/2013	A	1213	2013-12-21	Winter
349774	40580	54th/Cermak	12/22/2013	U	870	2013-12-22	Winter
338531	40580	54th/Cermak	12/23/2013	W	1830	2013-12-23	Winter
789105	40580	54th/Cermak	12/24/2013	W	1124	2013-12-24	Winter
321302	40580	54th/Cermak	12/25/2013	U	401	2013-12-25	Winter
810490	40580	54th/Cermak	12/26/2013	W	1605	2013-12-26	Winter
751416	40580	54th/Cermak	12/27/2013	W	1820	2013-12-27	Winter
556015	40580	54th/Cermak	12/28/2013	A	1169	2013-12-28	Winter
667254	40580	54th/Cermak	12/29/2013	U	739	2013-12-29	Winter
475751	40580	54th/Cermak	12/30/2013	W	1624	2013-12-30	Winter
721339	40580	54th/Cermak	12/31/2013	W	1464	2013-12-31	Winter
151127	40580	54th/Cermak	01/01/2014	U	641	2014-01-01	Winter
294599	40580	54th/Cermak	01/02/2014	W	1560	2014-01-02	Winter
918614	40580	54th/Cermak	01/03/2014	W	1669	2014-01-03	Winter
339861	40580	54th/Cermak	01/04/2014	A	990	2014-01-04	Winter
629258	40580	54th/Cermak	01/05/2014	U	617	2014-01-05	Winter
673524	40580	54th/Cermak	01/06/2014	W	845	2014-01-06	Winter
550665	40580	54th/Cermak	01/07/2014	W	1303	2014-01-07	Winter
913572	40580	54th/Cermak	01/08/2014	W	1841	2014-01-08	Winter
250795	40580	54th/Cermak	01/09/2014	W	1963	2014-01-09	Winter
811630	40580	54th/Cermak	01/10/2014	W	2041	2014-01-10	Winter
876882	40580	54th/Cermak	01/11/2014	A	1217	2014-01-11	Winter
191858	40580	54th/Cermak	01/12/2014	U	835	2014-01-12	Winter
952614	40580	54th/Cermak	01/13/2014	W	2117	2014-01-13	Winter
173198	40580	54th/Cermak	01/14/2014	W	2121	2014-01-14	Winter
640938	40580	54th/Cermak	01/15/2014	W	2121	2014-01-15	Winter
528461	40580	54th/Cermak	01/16/2014	W	2100	2014-01-16	Winter
298607	40580	54th/Cermak	01/17/2014	W	2077	2014-01-17	Winter
355923	40580	54th/Cermak	01/18/2014	A	1097	2014-01-18	Winter
305687	40580	54th/Cermak	01/19/2014	U	781	2014-01-19	Winter
203362	40580	54th/Cermak	01/20/2014	W	1548	2014-01-20	Winter
644599	40580	54th/Cermak	01/21/2014	W	2013	2014-01-21	Winter
821864	40580	54th/Cermak	01/22/2014	W	2033	2014-01-22	Winter
973549	40580	54th/Cermak	01/23/2014	W	1903	2014-01-23	Winter
969277	40580	54th/Cermak	01/24/2014	W	1871	2014-01-24	Winter
540657	40580	54th/Cermak	01/25/2014	A	1066	2014-01-25	Winter
292029	40580	54th/Cermak	01/26/2014	U	756	2014-01-26	Winter
415959	40580	54th/Cermak	01/27/2014	W	1252	2014-01-27	Winter
574444	40580	54th/Cermak	01/28/2014	W	1307	2014-01-28	Winter
541183	40580	54th/Cermak	01/29/2014	W	1976	2014-01-29	Winter
959655	40580	54th/Cermak	01/30/2014	W	2046	2014-01-30	Winter
203514	40580	54th/Cermak	01/31/2014	W	2019	2014-01-31	Winter
198486	40580	54th/Cermak	02/01/2014	A	1130	2014-02-01	Winter
595176	40580	54th/Cermak	02/02/2014	U	779	2014-02-02	Winter
242855	40580	54th/Cermak	02/03/2014	W	1997	2014-02-03	Winter
899767	40580	54th/Cermak	02/04/2014	W	2105	2014-02-04	Winter
233011	40580	54th/Cermak	02/05/2014	W	2026	2014-02-05	Winter
965792	40580	54th/Cermak	02/06/2014	W	2044	2014-02-06	Winter
955811	40580	54th/Cermak	02/07/2014	W	1992	2014-02-07	Winter
838413	40580	54th/Cermak	02/08/2014	A	1046	2014-02-08	Winter
839135	40580	54th/Cermak	02/09/2014	U	780	2014-02-09	Winter
259714	40580	54th/Cermak	02/10/2014	W	1989	2014-02-10	Winter
982647	40580	54th/Cermak	02/11/2014	W	2044	2014-02-11	Winter
861138	40580	54th/Cermak	02/12/2014	W	2115	2014-02-12	Winter
884194	40580	54th/Cermak	02/13/2014	W	2087	2014-02-13	Winter
193911	40580	54th/Cermak	02/14/2014	W	2118	2014-02-14	Winter
286036	40580	54th/Cermak	02/15/2014	A	1122	2014-02-15	Winter
786328	40580	54th/Cermak	02/16/2014	U	783	2014-02-16	Winter
188543	40580	54th/Cermak	02/17/2014	W	1684	2014-02-17	Winter
204984	40580	54th/Cermak	02/18/2014	W	2244	2014-02-18	Winter
718168	40580	54th/Cermak	02/19/2014	W	2183	2014-02-19	Winter
695877	40580	54th/Cermak	02/20/2014	W	2144	2014-02-20	Winter
156418	40580	54th/Cermak	02/21/2014	W	2079	2014-02-21	Winter
508178	40580	54th/Cermak	02/22/2014	A	1202	2014-02-22	Winter
323953	40580	54th/Cermak	02/23/2014	U	827	2014-02-23	Winter
773789	40580	54th/Cermak	02/24/2014	W	2095	2014-02-24	Winter
775308	40580	54th/Cermak	02/25/2014	W	2117	2014-02-25	Winter
595642	40580	54th/Cermak	02/26/2014	W	2046	2014-02-26	Winter
661476	40580	54th/Cermak	02/27/2014	W	2004	2014-02-27	Winter
308234	40580	54th/Cermak	02/28/2014	W	2058	2014-02-28	Winter
659323	40580	54th/Cermak	03/01/2014	A	1134	2014-03-01	Spring
874354	40580	54th/Cermak	03/02/2014	U	805	2014-03-02	Spring
228398	40580	54th/Cermak	03/03/2014	W	1871	2014-03-03	Spring
815284	40580	54th/Cermak	03/04/2014	W	2075	2014-03-04	Spring
276724	40580	54th/Cermak	03/05/2014	W	2082	2014-03-05	Spring
858093	40580	54th/Cermak	03/06/2014	W	2192	2014-03-06	Spring
379203	40580	54th/Cermak	03/07/2014	W	2135	2014-03-07	Spring
280816	40580	54th/Cermak	03/08/2014	A	1135	2014-03-08	Spring
957538	40580	54th/Cermak	03/09/2014	U	920	2014-03-09	Spring
764975	40580	54th/Cermak	03/10/2014	W	2067	2014-03-10	Spring
961232	40580	54th/Cermak	03/11/2014	W	2204	2014-03-11	Spring
159572	40580	54th/Cermak	03/12/2014	W	2014	2014-03-12	Spring
788795	40580	54th/Cermak	03/13/2014	W	2098	2014-03-13	Spring
861072	40580	54th/Cermak	03/14/2014	W	2165	2014-03-14	Spring
736569	40580	54th/Cermak	03/15/2014	A	1486	2014-03-15	Spring
748731	40580	54th/Cermak	03/16/2014	U	871	2014-03-16	Spring
914676	40580	54th/Cermak	03/17/2014	W	2044	2014-03-17	Spring
340079	40580	54th/Cermak	03/18/2014	W	2237	2014-03-18	Spring
440289	40580	54th/Cermak	03/19/2014	W	2157	2014-03-19	Spring
394207	40580	54th/Cermak	03/20/2014	W	2307	2014-03-20	Spring
573217	40580	54th/Cermak	03/21/2014	W	2210	2014-03-21	Spring
906931	40580	54th/Cermak	03/22/2014	A	1235	2014-03-22	Spring
210123	40580	54th/Cermak	03/23/2014	U	861	2014-03-23	Spring
629102	40580	54th/Cermak	03/24/2014	W	1993	2014-03-24	Spring
279865	40580	54th/Cermak	03/25/2014	W	2078	2014-03-25	Spring
853603	40580	54th/Cermak	03/26/2014	W	2143	2014-03-26	Spring
780254	40580	54th/Cermak	03/27/2014	W	2103	2014-03-27	Spring
938722	40580	54th/Cermak	03/28/2014	W	2011	2014-03-28	Spring
697392	40580	54th/Cermak	03/29/2014	A	1252	2014-03-29	Spring
431380	40580	54th/Cermak	03/30/2014	U	974	2014-03-30	Spring
836573	40580	54th/Cermak	03/31/2014	W	2215	2014-03-31	Spring
919124	40580	54th/Cermak	04/01/2014	W	2177	2014-04-01	Spring
371207	40580	54th/Cermak	04/02/2014	W	2186	2014-04-02	Spring
911914	40580	54th/Cermak	04/03/2014	W	2100	2014-04-03	Spring
929743	40580	54th/Cermak	04/04/2014	W	2140	2014-04-04	Spring
615402	40580	54th/Cermak	04/05/2014	A	1410	2014-04-05	Spring
657303	40580	54th/Cermak	04/06/2014	U	1007	2014-04-06	Spring
823553	40580	54th/Cermak	04/07/2014	W	2151	2014-04-07	Spring
976050	40580	54th/Cermak	04/08/2014	W	2304	2014-04-08	Spring
268427	40580	54th/Cermak	04/09/2014	W	2300	2014-04-09	Spring
829949	40580	54th/Cermak	04/10/2014	W	2308	2014-04-10	Spring
428471	40580	54th/Cermak	04/11/2014	W	2305	2014-04-11	Spring
175646	40580	54th/Cermak	04/12/2014	A	1515	2014-04-12	Spring
628974	40580	54th/Cermak	04/13/2014	U	824	2014-04-13	Spring
679750	40580	54th/Cermak	04/14/2014	W	2044	2014-04-14	Spring
146200	40580	54th/Cermak	04/15/2014	W	2237	2014-04-15	Spring
506350	40580	54th/Cermak	04/16/2014	W	2267	2014-04-16	Spring
794897	40580	54th/Cermak	04/17/2014	W	2210	2014-04-17	Spring
966292	40580	54th/Cermak	04/18/2014	W	2039	2014-04-18	Spring
643562	40580	54th/Cermak	04/19/2014	A	1322	2014-04-19	Spring
860855	40580	54th/Cermak	04/20/2014	U	850	2014-04-20	Spring
862506	40580	54th/Cermak	04/21/2014	W	2179	2014-04-21	Spring
542347	40580	54th/Cermak	04/22/2014	W	2236	2014-04-22	Spring
508721	40580	54th/Cermak	04/23/2014	W	2315	2014-04-23	Spring
798438	40580	54th/Cermak	04/24/2014	W	2293	2014-04-24	Spring
855040	40580	54th/Cermak	04/25/2014	W	2526	2014-04-25	Spring
175106	40580	54th/Cermak	04/26/2014	A	1267	2014-04-26	Spring
847900	40580	54th/Cermak	04/27/2014	U	897	2014-04-27	Spring
750451	40580	54th/Cermak	04/28/2014	W	2137	2014-04-28	Spring
1012066	40580	54th/Cermak	04/29/2014	W	2240	2014-04-29	Spring
316581	40580	54th/Cermak	04/30/2014	W	2250	2014-04-30	Spring
243300	40580	54th/Cermak	05/01/2014	W	2257	2014-05-01	Spring
965927	40580	54th/Cermak	05/02/2014	W	2248	2014-05-02	Spring
927492	40580	54th/Cermak	05/03/2014	A	1240	2014-05-03	Spring
456345	40580	54th/Cermak	05/04/2014	U	858	2014-05-04	Spring
787231	40580	54th/Cermak	05/05/2014	W	2226	2014-05-05	Spring
725738	40580	54th/Cermak	05/06/2014	W	2277	2014-05-06	Spring
849806	40580	54th/Cermak	05/07/2014	W	2297	2014-05-07	Spring
264693	40580	54th/Cermak	05/08/2014	W	2313	2014-05-08	Spring
895162	40580	54th/Cermak	05/09/2014	W	2212	2014-05-09	Spring
969959	40580	54th/Cermak	05/10/2014	A	1234	2014-05-10	Spring
647268	40580	54th/Cermak	05/11/2014	U	870	2014-05-11	Spring
186060	40580	54th/Cermak	05/12/2014	W	2116	2014-05-12	Spring
704854	40580	54th/Cermak	05/13/2014	W	2193	2014-05-13	Spring
735500	40580	54th/Cermak	05/14/2014	W	2283	2014-05-14	Spring
580467	40580	54th/Cermak	05/15/2014	W	2100	2014-05-15	Spring
772105	40580	54th/Cermak	05/16/2014	W	2144	2014-05-16	Spring
968542	40580	54th/Cermak	05/17/2014	A	1262	2014-05-17	Spring
466411	40580	54th/Cermak	05/18/2014	U	911	2014-05-18	Spring
444412	40580	54th/Cermak	05/19/2014	W	2068	2014-05-19	Spring
931689	40580	54th/Cermak	05/20/2014	W	2287	2014-05-20	Spring
602611	40580	54th/Cermak	05/21/2014	W	2300	2014-05-21	Spring
281507	40580	54th/Cermak	05/22/2014	W	2158	2014-05-22	Spring
620043	40580	54th/Cermak	05/23/2014	W	2227	2014-05-23	Spring
600979	40580	54th/Cermak	05/24/2014	A	1335	2014-05-24	Spring
742091	40580	54th/Cermak	05/25/2014	U	1040	2014-05-25	Spring
736932	40580	54th/Cermak	05/26/2014	U	1087	2014-05-26	Spring
363952	40580	54th/Cermak	05/27/2014	W	2160	2014-05-27	Spring
931327	40580	54th/Cermak	05/28/2014	W	2150	2014-05-28	Spring
944853	40580	54th/Cermak	05/29/2014	W	2190	2014-05-29	Spring
995306	40580	54th/Cermak	05/30/2014	W	2244	2014-05-30	Spring
189015	40580	54th/Cermak	05/31/2014	A	1326	2014-05-31	Spring
804085	40580	54th/Cermak	06/01/2014	U	1045	2014-06-01	Summer
889299	40580	54th/Cermak	06/02/2014	W	2102	2014-06-02	Summer
593876	40580	54th/Cermak	06/03/2014	W	2608	2014-06-03	Summer
142295	40580	54th/Cermak	06/04/2014	W	2195	2014-06-04	Summer
320101	40580	54th/Cermak	06/05/2014	W	2263	2014-06-05	Summer
253176	40580	54th/Cermak	06/06/2014	W	2290	2014-06-06	Summer
723221	40580	54th/Cermak	06/07/2014	A	1377	2014-06-07	Summer
668239	40580	54th/Cermak	06/08/2014	U	963	2014-06-08	Summer
561713	40580	54th/Cermak	06/09/2014	W	2418	2014-06-09	Summer
298789	40580	54th/Cermak	06/10/2014	W	2110	2014-06-10	Summer
273453	40580	54th/Cermak	06/11/2014	W	2134	2014-06-11	Summer
522426	40580	54th/Cermak	06/12/2014	W	2216	2014-06-12	Summer
419040	40580	54th/Cermak	06/13/2014	W	2421	2014-06-13	Summer
961901	40580	54th/Cermak	06/14/2014	A	1456	2014-06-14	Summer
729224	40580	54th/Cermak	06/15/2014	U	1018	2014-06-15	Summer
908468	40580	54th/Cermak	06/16/2014	W	2190	2014-06-16	Summer
217767	40580	54th/Cermak	06/17/2014	W	2243	2014-06-17	Summer
241835	40580	54th/Cermak	06/18/2014	W	2135	2014-06-18	Summer
626476	40580	54th/Cermak	06/19/2014	W	2217	2014-06-19	Summer
287920	40580	54th/Cermak	06/20/2014	W	2293	2014-06-20	Summer
739867	40580	54th/Cermak	06/21/2014	A	1369	2014-06-21	Summer
710048	40580	54th/Cermak	06/22/2014	U	1147	2014-06-22	Summer
658815	40580	54th/Cermak	06/23/2014	W	2120	2014-06-23	Summer
232305	40580	54th/Cermak	06/24/2014	W	2252	2014-06-24	Summer
778130	40580	54th/Cermak	06/25/2014	W	2385	2014-06-25	Summer
857113	40580	54th/Cermak	06/26/2014	W	2473	2014-06-26	Summer
188123	40580	54th/Cermak	06/27/2014	W	2320	2014-06-27	Summer
298506	40580	54th/Cermak	06/28/2014	A	1396	2014-06-28	Summer
367803	40580	54th/Cermak	06/29/2014	U	1726	2014-06-29	Summer
611171	40580	54th/Cermak	06/30/2014	W	2084	2014-06-30	Summer
154597	40580	54th/Cermak	07/01/2014	W	2256	2014-07-01	Summer
971464	40580	54th/Cermak	07/02/2014	W	2245	2014-07-02	Summer
214924	40580	54th/Cermak	07/03/2014	W	2395	2014-07-03	Summer
969979	40580	54th/Cermak	07/04/2014	U	1673	2014-07-04	Summer
595984	40580	54th/Cermak	07/05/2014	A	1290	2014-07-05	Summer
877825	40580	54th/Cermak	07/06/2014	U	1119	2014-07-06	Summer
228644	40580	54th/Cermak	07/07/2014	W	2321	2014-07-07	Summer
444738	40580	54th/Cermak	07/08/2014	W	2319	2014-07-08	Summer
651220	40580	54th/Cermak	07/09/2014	W	2587	2014-07-09	Summer
1013979	40580	54th/Cermak	07/10/2014	W	2515	2014-07-10	Summer
363612	40580	54th/Cermak	07/11/2014	W	2640	2014-07-11	Summer
388535	40580	54th/Cermak	07/12/2014	A	1259	2014-07-12	Summer
497501	40580	54th/Cermak	07/13/2014	U	1287	2014-07-13	Summer
906413	40580	54th/Cermak	07/14/2014	W	2326	2014-07-14	Summer
639231	40580	54th/Cermak	07/15/2014	W	2379	2014-07-15	Summer
644561	40580	54th/Cermak	07/16/2014	W	2381	2014-07-16	Summer
578389	40580	54th/Cermak	07/17/2014	W	2472	2014-07-17	Summer
246605	40580	54th/Cermak	07/18/2014	W	2452	2014-07-18	Summer
570927	40580	54th/Cermak	07/19/2014	A	1562	2014-07-19	Summer
274697	40580	54th/Cermak	07/20/2014	U	1117	2014-07-20	Summer
909554	40580	54th/Cermak	07/21/2014	W	2334	2014-07-21	Summer
281538	40580	54th/Cermak	07/22/2014	W	2388	2014-07-22	Summer
848229	40580	54th/Cermak	07/23/2014	W	2427	2014-07-23	Summer
332499	40580	54th/Cermak	07/24/2014	W	2537	2014-07-24	Summer
611669	40580	54th/Cermak	07/25/2014	W	2413	2014-07-25	Summer
530592	40580	54th/Cermak	07/26/2014	A	1405	2014-07-26	Summer
159365	40580	54th/Cermak	07/27/2014	U	1078	2014-07-27	Summer
656267	40580	54th/Cermak	07/28/2014	W	2310	2014-07-28	Summer
598294	40580	54th/Cermak	07/29/2014	W	2383	2014-07-29	Summer
481832	40580	54th/Cermak	07/30/2014	W	2346	2014-07-30	Summer
787799	40580	54th/Cermak	07/31/2014	W	2457	2014-07-31	Summer
205288	40580	54th/Cermak	08/01/2014	W	2539	2014-08-01	Summer
367198	40580	54th/Cermak	08/02/2014	A	1655	2014-08-02	Summer
399106	40580	54th/Cermak	08/03/2014	U	1174	2014-08-03	Summer
384243	40580	54th/Cermak	08/04/2014	W	2236	2014-08-04	Summer
535699	40580	54th/Cermak	08/05/2014	W	2308	2014-08-05	Summer
273445	40580	54th/Cermak	08/06/2014	W	2473	2014-08-06	Summer
348810	40580	54th/Cermak	08/07/2014	W	2532	2014-08-07	Summer
849415	40580	54th/Cermak	08/08/2014	W	2475	2014-08-08	Summer
721036	40580	54th/Cermak	08/09/2014	A	1582	2014-08-09	Summer
550422	40580	54th/Cermak	08/10/2014	U	1088	2014-08-10	Summer
386607	40580	54th/Cermak	08/11/2014	W	2238	2014-08-11	Summer
514130	40580	54th/Cermak	08/12/2014	W	2295	2014-08-12	Summer
205181	40580	54th/Cermak	08/13/2014	W	2353	2014-08-13	Summer
888438	40580	54th/Cermak	08/14/2014	W	2362	2014-08-14	Summer
228198	40580	54th/Cermak	08/15/2014	W	2411	2014-08-15	Summer
827630	40580	54th/Cermak	08/16/2014	A	1585	2014-08-16	Summer
513300	40580	54th/Cermak	08/17/2014	U	1192	2014-08-17	Summer
194904	40580	54th/Cermak	08/18/2014	W	2249	2014-08-18	Summer
168288	40580	54th/Cermak	08/19/2014	W	2381	2014-08-19	Summer
823009	40580	54th/Cermak	08/20/2014	W	2417	2014-08-20	Summer
967408	40580	54th/Cermak	08/21/2014	W	2263	2014-08-21	Summer
712064	40580	54th/Cermak	08/22/2014	W	2336	2014-08-22	Summer
280309	40580	54th/Cermak	08/23/2014	A	1309	2014-08-23	Summer
412182	40580	54th/Cermak	08/24/2014	U	1048	2014-08-24	Summer
868066	40580	54th/Cermak	08/25/2014	W	2226	2014-08-25	Summer
186080	40580	54th/Cermak	08/26/2014	W	2428	2014-08-26	Summer
913186	40580	54th/Cermak	08/27/2014	W	2436	2014-08-27	Summer
539193	40580	54th/Cermak	08/28/2014	W	2455	2014-08-28	Summer
226347	40580	54th/Cermak	08/29/2014	W	2526	2014-08-29	Summer
355324	40580	54th/Cermak	08/30/2014	A	1428	2014-08-30	Summer
248466	40580	54th/Cermak	08/31/2014	U	1227	2014-08-31	Summer
295342	40580	54th/Cermak	09/01/2014	U	1031	2014-09-01	Fall
812652	40580	54th/Cermak	09/02/2014	W	2479	2014-09-02	Fall
265224	40580	54th/Cermak	09/03/2014	W	2609	2014-09-03	Fall
905807	40580	54th/Cermak	09/04/2014	W	2454	2014-09-04	Fall
507493	40580	54th/Cermak	09/05/2014	W	2553	2014-09-05	Fall
208101	40580	54th/Cermak	09/06/2014	A	1451	2014-09-06	Fall
219049	40580	54th/Cermak	09/07/2014	U	1019	2014-09-07	Fall
613830	40580	54th/Cermak	09/08/2014	W	2472	2014-09-08	Fall
173515	40580	54th/Cermak	09/09/2014	W	2550	2014-09-09	Fall
761922	40580	54th/Cermak	09/10/2014	W	2421	2014-09-10	Fall
777295	40580	54th/Cermak	09/11/2014	W	2458	2014-09-11	Fall
934103	40580	54th/Cermak	09/12/2014	W	2427	2014-09-12	Fall
790056	40580	54th/Cermak	09/13/2014	A	1280	2014-09-13	Fall
579060	40580	54th/Cermak	09/14/2014	U	981	2014-09-14	Fall
758435	40580	54th/Cermak	09/15/2014	W	2397	2014-09-15	Fall
241441	40580	54th/Cermak	09/16/2014	W	2543	2014-09-16	Fall
615750	40580	54th/Cermak	09/17/2014	W	2535	2014-09-17	Fall
840047	40580	54th/Cermak	09/18/2014	W	2575	2014-09-18	Fall
918055	40580	54th/Cermak	09/19/2014	W	2563	2014-09-19	Fall
963276	40580	54th/Cermak	09/20/2014	A	1298	2014-09-20	Fall
165607	40580	54th/Cermak	09/21/2014	U	992	2014-09-21	Fall
789067	40580	54th/Cermak	09/22/2014	W	2540	2014-09-22	Fall
138367	40580	54th/Cermak	09/23/2014	W	2564	2014-09-23	Fall
202745	40580	54th/Cermak	09/24/2014	W	2569	2014-09-24	Fall
356003	40580	54th/Cermak	09/25/2014	W	2563	2014-09-25	Fall
767032	40580	54th/Cermak	09/26/2014	W	2564	2014-09-26	Fall
