	station_id	stationname	date	daytype	rides	newDates
540144	40890	O'Hare Airport	06/23/2011	W	10989	2011-06-23
135587	40890	O'Hare Airport	06/24/2011	W	11815	2011-06-24
479419	40890	O'Hare Airport	06/25/2011	A	9021	2011-06-25
715534	40890	O'Hare Airport	06/26/2011	U	9431	2011-06-26
571123	40890	O'Hare Airport	06/27/2011	W	11066	2011-06-27
999424	40890	O'Hare Airport	06/28/2011	W	9797	2011-06-28
488302	40890	O'Hare Airport	06/29/2011	W	10286	2011-06-29
802021	40890	O'Hare Airport	06/30/2011	W	10673	2011-06-30
756981	40890	O'Hare Airport	07/01/2011	W	12410	2011-07-01
677781	40890	O'Hare Airport	07/02/2011	A	9884	2011-07-02
185241	40890	O'Hare Airport	07/03/2011	U	8319	2011-07-03
165520	40890	O'Hare Airport	07/04/2011	U	10796	2011-07-04
384115	40890	O'Hare Airport	07/05/2011	W	11670	2011-07-05
235739	40890	O'Hare Airport	07/06/2011	W	9701	2011-07-06
833800	40890	O'Hare Airport	07/07/2011	W	10370	2011-07-07
420733	40890	O'Hare Airport	07/08/2011	W	10822	2011-07-08
450958	40890	O'Hare Airport	07/09/2011	A	8182	2011-07-09
395902	40890	O'Hare Airport	07/10/2011	U	8950	2011-07-10
946030	40890	O'Hare Airport	07/11/2011	W	9807	2011-07-11
813886	40890	O'Hare Airport	07/12/2011	W	9451	2011-07-12
683590	40890	O'Hare Airport	07/13/2011	W	9717	2011-07-13
500144	40890	O'Hare Airport	07/14/2011	W	11487	2011-07-14
140405	40890	O'Hare Airport	07/15/2011	W	12495	2011-07-15
1000067	40890	O'Hare Airport	07/16/2011	A	8859	2011-07-16
236728	40890	O'Hare Airport	07/17/2011	U	9712	2011-07-17
149757	40890	O'Hare Airport	07/18/2011	W	11043	2011-07-18
520752	40890	O'Hare Airport	07/19/2011	W	10048	2011-07-19
883418	40890	O'Hare Airport	07/20/2011	W	10004	2011-07-20
578679	40890	O'Hare Airport	07/21/2011	W	11405	2011-07-21
798237	40890	O'Hare Airport	07/22/2011	W	11565	2011-07-22
735630	40890	O'Hare Airport	07/23/2011	A	5257	2011-07-23
917016	40890	O'Hare Airport	07/24/2011	U	9130	2011-07-24
954834	40890	O'Hare Airport	07/25/2011	W	10551	2011-07-25
338484	40890	O'Hare Airport	07/26/2011	W	9589	2011-07-26
154540	40890	O'Hare Airport	07/27/2011	W	9662	2011-07-27
645888	40890	O'Hare Airport	07/28/2011	W	10608	2011-07-28
600289	40890	O'Hare Airport	07/29/2011	W	11537	2011-07-29
357500	40890	O'Hare Airport	07/30/2011	A	8787	2011-07-30
841674	40890	O'Hare Airport	07/31/2011	U	9797	2011-07-31
789624	40890	O'Hare Airport	08/01/2011	W	10695	2011-08-01
814575	40890	O'Hare Airport	08/02/2011	W	7930	2011-08-02
591104	40890	O'Hare Airport	08/03/2011	W	10898	2011-08-03
786224	40890	O'Hare Airport	08/04/2011	W	15043	2011-08-04
415690	40890	O'Hare Airport	08/05/2011	W	14788	2011-08-05
300920	40890	O'Hare Airport	08/06/2011	A	10273	2011-08-06
748776	40890	O'Hare Airport	08/07/2011	U	10038	2011-08-07
979337	40890	O'Hare Airport	08/08/2011	W	11366	2011-08-08
638188	40890	O'Hare Airport	08/09/2011	W	9647	2011-08-09
159893	40890	O'Hare Airport	08/10/2011	W	10105	2011-08-10
490230	40890	O'Hare Airport	08/11/2011	W	11402	2011-08-11
229163	40890	O'Hare Airport	08/12/2011	W	12569	2011-08-12
437791	40890	O'Hare Airport	08/13/2011	A	8411	2011-08-13
731614	40890	O'Hare Airport	08/14/2011	U	9768	2011-08-14
229011	40890	O'Hare Airport	08/15/2011	W	11000	2011-08-15
161947	40890	O'Hare Airport	08/16/2011	W	9831	2011-08-16
436668	40890	O'Hare Airport	08/17/2011	W	9905	2011-08-17
276903	40890	O'Hare Airport	08/18/2011	W	11642	2011-08-18
593418	40890	O'Hare Airport	08/19/2011	W	12677	2011-08-19
704725	40890	O'Hare Airport	08/20/2011	A	9116	2011-08-20
356856	40890	O'Hare Airport	08/21/2011	U	9926	2011-08-21
530919	40890	O'Hare Airport	08/22/2011	W	10680	2011-08-22
443767	40890	O'Hare Airport	08/23/2011	W	9506	2011-08-23
589938	40890	O'Hare Airport	08/24/2011	W	10016	2011-08-24
993119	40890	O'Hare Airport	08/25/2011	W	10630	2011-08-25
942889	40890	O'Hare Airport	08/26/2011	W	11439	2011-08-26
872895	40890	O'Hare Airport	08/27/2011	A	8546	2011-08-27
203438	40890	O'Hare Airport	08/28/2011	U	9024	2011-08-28
780926	40890	O'Hare Airport	08/29/2011	W	10120	2011-08-29
386886	40890	O'Hare Airport	08/30/2011	W	9225	2011-08-30
560669	40890	O'Hare Airport	08/31/2011	W	9222	2011-08-31
552754	40890	O'Hare Airport	09/01/2011	W	10830	2011-09-01
975715	40890	O'Hare Airport	09/02/2011	W	13394	2011-09-02
810019	40890	O'Hare Airport	09/03/2011	A	10237	2011-09-03
418978	40890	O'Hare Airport	09/04/2011	U	8733	2011-09-04
926636	40890	O'Hare Airport	09/05/2011	U	12300	2011-09-05
385070	40890	O'Hare Airport	09/06/2011	W	10728	2011-09-06
450532	40890	O'Hare Airport	09/07/2011	W	9409	2011-09-07
705984	40890	O'Hare Airport	09/08/2011	W	9765	2011-09-08
448899	40890	O'Hare Airport	09/09/2011	W	11228	2011-09-09
295817	40890	O'Hare Airport	09/10/2011	A	8370	2011-09-10
921040	40890	O'Hare Airport	09/11/2011	U	9178	2011-09-11
404570	40890	O'Hare Airport	09/12/2011	W	10272	2011-09-12
750302	40890	O'Hare Airport	09/13/2011	W	9267	2011-09-13
493025	40890	O'Hare Airport	09/14/2011	W	9172	2011-09-14
610540	40890	O'Hare Airport	09/15/2011	W	10701	2011-09-15
329587	40890	O'Hare Airport	09/16/2011	W	12022	2011-09-16
590073	40890	O'Hare Airport	09/17/2011	A	8417	2011-09-17
427365	40890	O'Hare Airport	09/18/2011	U	8893	2011-09-18
350672	40890	O'Hare Airport	09/19/2011	W	10957	2011-09-19
780903	40890	O'Hare Airport	09/20/2011	W	9474	2011-09-20
644995	40890	O'Hare Airport	09/21/2011	W	9258	2011-09-21
874984	40890	O'Hare Airport	09/22/2011	W	10263	2011-09-22
781675	40890	O'Hare Airport	09/23/2011	W	11404	2011-09-23
422335	40890	O'Hare Airport	09/24/2011	A	8213	2011-09-24
805993	40890	O'Hare Airport	09/25/2011	U	9069	2011-09-25
271483	40890	O'Hare Airport	09/26/2011	W	9866	2011-09-26
826479	40890	O'Hare Airport	09/27/2011	W	8577	2011-09-27
300329	40890	O'Hare Airport	09/28/2011	W	8767	2011-09-28
201674	40890	O'Hare Airport	09/29/2011	W	9632	2011-09-29
475887	40890	O'Hare Airport	09/30/2011	W	10977	2011-09-30
902682	40890	O'Hare Airport	10/01/2011	A	8232	2011-10-01
756336	40890	O'Hare Airport	10/02/2011	U	9466	2011-10-02
492471	40890	O'Hare Airport	10/03/2011	W	10129	2011-10-03
550195	40890	O'Hare Airport	10/04/2011	W	8832	2011-10-04
313914	40890	O'Hare Airport	10/05/2011	W	8933	2011-10-05
505243	40890	O'Hare Airport	10/06/2011	W	11421	2011-10-06
220461	40890	O'Hare Airport	10/07/2011	W	14957	2011-10-07
892113	40890	O'Hare Airport	10/08/2011	A	10728	2011-10-08
354196	40890	O'Hare Airport	10/09/2011	U	10191	2011-10-09
983166	40890	O'Hare Airport	10/10/2011	W	10916	2011-10-10
913077	40890	O'Hare Airport	10/11/2011	W	9692	2011-10-11
466973	40890	O'Hare Airport	10/12/2011	W	9739	2011-10-12
584626	40890	O'Hare Airport	10/13/2011	W	11146	2011-10-13
924109	40890	O'Hare Airport	10/14/2011	W	12926	2011-10-14
313322	40890	O'Hare Airport	10/15/2011	A	9143	2011-10-15
696395	40890	O'Hare Airport	10/16/2011	U	9929	2011-10-16
1001133	40890	O'Hare Airport	10/17/2011	W	10314	2011-10-17
937448	40890	O'Hare Airport	10/18/2011	W	8723	2011-10-18
385089	40890	O'Hare Airport	10/19/2011	W	8883	2011-10-19
464892	40890	O'Hare Airport	10/20/2011	W	11535	2011-10-20
897609	40890	O'Hare Airport	10/21/2011	W	12804	2011-10-21
370772	40890	O'Hare Airport	10/22/2011	A	8599	2011-10-22
768953	40890	O'Hare Airport	10/23/2011	U	10009	2011-10-23
659368	40890	O'Hare Airport	10/24/2011	W	10515	2011-10-24
936554	40890	O'Hare Airport	10/25/2011	W	8809	2011-10-25
723279	40890	O'Hare Airport	10/26/2011	W	8850	2011-10-26
399942	40890	O'Hare Airport	10/27/2011	W	10433	2011-10-27
230636	40890	O'Hare Airport	10/28/2011	W	11614	2011-10-28
746833	40890	O'Hare Airport	10/29/2011	A	7398	2011-10-29
230608	40890	O'Hare Airport	10/30/2011	U	8530	2011-10-30
252919	40890	O'Hare Airport	10/31/2011	W	9639	2011-10-31
469296	40890	O'Hare Airport	11/01/2011	W	9014	2011-11-01
166383	40890	O'Hare Airport	11/02/2011	W	8806	2011-11-02
237604	40890	O'Hare Airport	11/03/2011	W	9722	2011-11-03
362379	40890	O'Hare Airport	11/04/2011	W	11508	2011-11-04
633379	40890	O'Hare Airport	11/05/2011	A	7976	2011-11-05
557517	40890	O'Hare Airport	11/06/2011	U	8889	2011-11-06
538850	40890	O'Hare Airport	11/07/2011	W	9713	2011-11-07
988364	40890	O'Hare Airport	11/08/2011	W	7861	2011-11-08
254334	40890	O'Hare Airport	11/09/2011	W	8726	2011-11-09
413120	40890	O'Hare Airport	11/10/2011	W	10279	2011-11-10
801195	40890	O'Hare Airport	11/11/2011	W	11116	2011-11-11
620623	40890	O'Hare Airport	11/12/2011	A	7764	2011-11-12
795640	40890	O'Hare Airport	11/13/2011	U	9043	2011-11-13
934142	40890	O'Hare Airport	11/14/2011	W	10171	2011-11-14
772358	40890	O'Hare Airport	11/15/2011	W	8839	2011-11-15
997990	40890	O'Hare Airport	11/16/2011	W	8936	2011-11-16
226649	40890	O'Hare Airport	11/17/2011	W	10172	2011-11-17
541928	40890	O'Hare Airport	11/18/2011	W	10954	2011-11-18
795627	40890	O'Hare Airport	11/19/2011	A	7963	2011-11-19
339766	40890	O'Hare Airport	11/20/2011	U	8028	2011-11-20
463618	40890	O'Hare Airport	11/21/2011	W	8778	2011-11-21
328696	40890	O'Hare Airport	11/22/2011	W	8752	2011-11-22
326423	40890	O'Hare Airport	11/23/2011	W	10122	2011-11-23
733987	40890	O'Hare Airport	11/24/2011	U	6612	2011-11-24
967008	40890	O'Hare Airport	11/25/2011	W	8186	2011-11-25
198902	40890	O'Hare Airport	11/26/2011	A	10019	2011-11-26
201787	40890	O'Hare Airport	11/27/2011	U	13164	2011-11-27
902189	40890	O'Hare Airport	11/28/2011	W	12240	2011-11-28
833867	40890	O'Hare Airport	11/29/2011	W	8807	2011-11-29
910933	40890	O'Hare Airport	11/30/2011	W	8754	2011-11-30
313541	40890	O'Hare Airport	12/01/2011	W	9082	2011-12-01
920925	40890	O'Hare Airport	12/02/2011	W	10595	2011-12-02
829597	40890	O'Hare Airport	12/03/2011	A	7067	2011-12-03
900986	40890	O'Hare Airport	12/04/2011	U	7670	2011-12-04
343693	40890	O'Hare Airport	12/05/2011	W	8755	2011-12-05
656531	40890	O'Hare Airport	12/06/2011	W	7840	2011-12-06
314032	40890	O'Hare Airport	12/07/2011	W	8038	2011-12-07
609136	40890	O'Hare Airport	12/08/2011	W	9116	2011-12-08
578141	40890	O'Hare Airport	12/09/2011	W	10226	2011-12-09
436455	40890	O'Hare Airport	12/10/2011	A	6882	2011-12-10
896037	40890	O'Hare Airport	12/11/2011	U	7772	2011-12-11
140868	40890	O'Hare Airport	12/12/2011	W	9164	2011-12-12
445889	40890	O'Hare Airport	12/13/2011	W	8338	2011-12-13
634609	40890	O'Hare Airport	12/14/2011	W	8309	2011-12-14
751919	40890	O'Hare Airport	12/15/2011	W	8906	2011-12-15
281905	40890	O'Hare Airport	12/16/2011	W	9622	2011-12-16
671286	40890	O'Hare Airport	12/17/2011	A	7345	2011-12-17
303591	40890	O'Hare Airport	12/18/2011	U	7591	2011-12-18
797265	40890	O'Hare Airport	12/19/2011	W	8654	2011-12-19
886073	40890	O'Hare Airport	12/20/2011	W	8243	2011-12-20
718815	40890	O'Hare Airport	12/21/2011	W	8079	2011-12-21
490629	40890	O'Hare Airport	12/22/2011	W	8093	2011-12-22
329177	40890	O'Hare Airport	12/23/2011	W	7998	2011-12-23
350602	40890	O'Hare Airport	12/24/2011	A	5924	2011-12-24
249136	40890	O'Hare Airport	12/25/2011	U	5528	2011-12-25
480108	40890	O'Hare Airport	12/26/2011	U	10239	2011-12-26
412608	40890	O'Hare Airport	12/27/2011	W	10939	2011-12-27
611636	40890	O'Hare Airport	12/28/2011	W	10437	2011-12-28
446475	40890	O'Hare Airport	12/29/2011	W	10017	2011-12-29
361240	40890	O'Hare Airport	12/30/2011	W	9962	2011-12-30
448688	40890	O'Hare Airport	12/31/2011	A	5297	2011-12-31
459135	40890	O'Hare Airport	01/01/2012	U	6496	2012-01-01
905283	40890	O'Hare Airport	01/02/2012	U	9111	2012-01-02
880278	40890	O'Hare Airport	01/03/2012	W	8981	2012-01-03
997455	40890	O'Hare Airport	01/04/2012	W	9082	2012-01-04
622800	40890	O'Hare Airport	01/05/2012	W	10557	2012-01-05
263119	40890	O'Hare Airport	01/06/2012	W	9175	2012-01-06
474866	40890	O'Hare Airport	01/07/2012	A	7071	2012-01-07
178376	40890	O'Hare Airport	01/08/2012	U	7407	2012-01-08
218671	40890	O'Hare Airport	01/09/2012	W	8629	2012-01-09
679997	40890	O'Hare Airport	01/10/2012	W	7852	2012-01-10
211874	40890	O'Hare Airport	01/11/2012	W	7691	2012-01-11
578347	40890	O'Hare Airport	01/12/2012	W	8987	2012-01-12
244594	40890	O'Hare Airport	01/13/2012	W	9518	2012-01-13
617988	40890	O'Hare Airport	01/14/2012	A	6920	2012-01-14
520498	40890	O'Hare Airport	01/15/2012	U	6951	2012-01-15
750998	40890	O'Hare Airport	01/16/2012	W	9362	2012-01-16
435739	40890	O'Hare Airport	01/17/2012	W	7975	2012-01-17
1008550	40890	O'Hare Airport	01/18/2012	W	7404	2012-01-18
911539	40890	O'Hare Airport	01/19/2012	W	7705	2012-01-19
874513	40890	O'Hare Airport	01/20/2012	W	11389	2012-01-20
580218	40890	O'Hare Airport	01/21/2012	A	7456	2012-01-21
968778	40890	O'Hare Airport	01/22/2012	U	7089	2012-01-22
308305	40890	O'Hare Airport	01/23/2012	W	8774	2012-01-23
598984	40890	O'Hare Airport	01/24/2012	W	7669	2012-01-24
143364	40890	O'Hare Airport	01/25/2012	W	7350	2012-01-25
163446	40890	O'Hare Airport	01/26/2012	W	7804	2012-01-26
808312	40890	O'Hare Airport	01/27/2012	W	8708	2012-01-27
704712	40890	O'Hare Airport	01/28/2012	A	6148	2012-01-28
987519	40890	O'Hare Airport	01/29/2012	U	6958	2012-01-29
718562	40890	O'Hare Airport	01/30/2012	W	8292	2012-01-30
733714	40890	O'Hare Airport	01/31/2012	W	7180	2012-01-31
304303	40890	O'Hare Airport	02/01/2012	W	7099	2012-02-01
414642	40890	O'Hare Airport	02/02/2012	W	7906	2012-02-02
665500	40890	O'Hare Airport	02/03/2012	W	8489	2012-02-03
163328	40890	O'Hare Airport	02/04/2012	A	6251	2012-02-04
538376	40890	O'Hare Airport	02/05/2012	U	7000	2012-02-05
925165	40890	O'Hare Airport	02/06/2012	W	8563	2012-02-06
317819	40890	O'Hare Airport	02/07/2012	W	7223	2012-02-07
928051	40890	O'Hare Airport	02/08/2012	W	8092	2012-02-08
344872	40890	O'Hare Airport	02/09/2012	W	8359	2012-02-09
667965	40890	O'Hare Airport	02/10/2012	W	9066	2012-02-10
261561	40890	O'Hare Airport	02/11/2012	A	6423	2012-02-11
875478	40890	O'Hare Airport	02/12/2012	U	7145	2012-02-12
144272	40890	O'Hare Airport	02/13/2012	W	8569	2012-02-13
484176	40890	O'Hare Airport	02/14/2012	W	7178	2012-02-14
539734	40890	O'Hare Airport	02/15/2012	W	7489	2012-02-15
939698	40890	O'Hare Airport	02/16/2012	W	8555	2012-02-16
240070	40890	O'Hare Airport	02/17/2012	W	9847	2012-02-17
338342	40890	O'Hare Airport	02/18/2012	A	6788	2012-02-18
553139	40890	O'Hare Airport	02/19/2012	U	7310	2012-02-19
140457	40890	O'Hare Airport	02/20/2012	W	9202	2012-02-20
342621	40890	O'Hare Airport	02/21/2012	W	8241	2012-02-21
281480	40890	O'Hare Airport	02/22/2012	W	7993	2012-02-22
399593	40890	O'Hare Airport	02/23/2012	W	8522	2012-02-23
311088	40890	O'Hare Airport	02/24/2012	W	9015	2012-02-24
398562	40890	O'Hare Airport	02/25/2012	A	6426	2012-02-25
497437	40890	O'Hare Airport	02/26/2012	U	7485	2012-02-26
844774	40890	O'Hare Airport	02/27/2012	W	8606	2012-02-27
265279	40890	O'Hare Airport	02/28/2012	W	7788	2012-02-28
422429	40890	O'Hare Airport	02/29/2012	W	8624	2012-02-29
686375	40890	O'Hare Airport	03/01/2012	W	8746	2012-03-01
930476	40890	O'Hare Airport	03/02/2012	W	9216	2012-03-02
550150	40890	O'Hare Airport	03/03/2012	A	7030	2012-03-03
208824	40890	O'Hare Airport	03/04/2012	U	7528	2012-03-04
810064	40890	O'Hare Airport	03/05/2012	W	8606	2012-03-05
460045	40890	O'Hare Airport	03/06/2012	W	7857	2012-03-06
606222	40890	O'Hare Airport	03/07/2012	W	7786	2012-03-07
847755	40890	O'Hare Airport	03/08/2012	W	9070	2012-03-08
910594	40890	O'Hare Airport	03/09/2012	W	10068	2012-03-09
845717	40890	O'Hare Airport	03/10/2012	A	7749	2012-03-10
625725	40890	O'Hare Airport	03/11/2012	U	8316	2012-03-11
588173	40890	O'Hare Airport	03/12/2012	W	9396	2012-03-12
527789	40890	O'Hare Airport	03/13/2012	W	8496	2012-03-13
778707	40890	O'Hare Airport	03/14/2012	W	8971	2012-03-14
372678	40890	O'Hare Airport	03/15/2012	W	10385	2012-03-15
536930	40890	O'Hare Airport	03/16/2012	W	12189	2012-03-16
553995	40890	O'Hare Airport	03/17/2012	A	8390	2012-03-17
326233	40890	O'Hare Airport	03/18/2012	U	8410	2012-03-18
171507	40890	O'Hare Airport	03/19/2012	W	9524	2012-03-19
987436	40890	O'Hare Airport	03/20/2012	W	8564	2012-03-20
352740	40890	O'Hare Airport	03/21/2012	W	8386	2012-03-21
942146	40890	O'Hare Airport	03/22/2012	W	9506	2012-03-22
262807	40890	O'Hare Airport	03/23/2012	W	10743	2012-03-23
663602	40890	O'Hare Airport	03/24/2012	A	8576	2012-03-24
312472	40890	O'Hare Airport	03/25/2012	U	9770	2012-03-25
779980	40890	O'Hare Airport	03/26/2012	W	10165	2012-03-26
300120	40890	O'Hare Airport	03/27/2012	W	8687	2012-03-27
387935	40890	O'Hare Airport	03/28/2012	W	8753	2012-03-28
551157	40890	O'Hare Airport	03/29/2012	W	9525	2012-03-29
735272	40890	O'Hare Airport	03/30/2012	W	9743	2012-03-30
788064	40890	O'Hare Airport	03/31/2012	A	7864	2012-03-31
832435	40890	O'Hare Airport	04/01/2012	U	8008	2012-04-01
619022	40890	O'Hare Airport	04/02/2012	W	9857	2012-04-02
859403	40890	O'Hare Airport	04/03/2012	W	8518	2012-04-03
851313	40890	O'Hare Airport	04/04/2012	W	8993	2012-04-04
303151	40890	O'Hare Airport	04/05/2012	W	10089	2012-04-05
788607	40890	O'Hare Airport	04/06/2012	W	10146	2012-04-06
928259	40890	O'Hare Airport	04/07/2012	A	6931	2012-04-07
396546	40890	O'Hare Airport	04/08/2012	U	8937	2012-04-08
1000020	40890	O'Hare Airport	04/09/2012	W	10232	2012-04-09
560663	40890	O'Hare Airport	04/10/2012	W	8859	2012-04-10
139736	40890	O'Hare Airport	04/11/2012	W	9071	2012-04-11
498697	40890	O'Hare Airport	04/12/2012	W	10015	2012-04-12
472378	40890	O'Hare Airport	04/13/2012	W	10231	2012-04-13
648483	40890	O'Hare Airport	04/14/2012	A	7263	2012-04-14
579676	40890	O'Hare Airport	04/15/2012	U	7894	2012-04-15
690939	40890	O'Hare Airport	04/16/2012	W	9698	2012-04-16
513104	40890	O'Hare Airport	04/17/2012	W	8738	2012-04-17
424460	40890	O'Hare Airport	04/18/2012	W	8761	2012-04-18
904612	40890	O'Hare Airport	04/19/2012	W	10426	2012-04-19
402436	40890	O'Hare Airport	04/20/2012	W	11356	2012-04-20
462161	40890	O'Hare Airport	04/21/2012	A	7702	2012-04-21
700680	40890	O'Hare Airport	04/22/2012	U	8519	2012-04-22
170640	40890	O'Hare Airport	04/23/2012	W	10156	2012-04-23
594485	40890	O'Hare Airport	04/24/2012	W	8923	2012-04-24
721026	40890	O'Hare Airport	04/25/2012	W	8929	2012-04-25
785326	40890	O'Hare Airport	04/26/2012	W	9987	2012-04-26
344239	40890	O'Hare Airport	04/27/2012	W	11033	2012-04-27
553186	40890	O'Hare Airport	04/28/2012	A	7780	2012-04-28
901516	40890	O'Hare Airport	04/29/2012	U	8865	2012-04-29
822764	40890	O'Hare Airport	04/30/2012	W	10058	2012-04-30
926010	40890	O'Hare Airport	05/01/2012	W	8504	2012-05-01
526930	40890	O'Hare Airport	05/02/2012	W	9047	2012-05-02
966640	40890	O'Hare Airport	05/03/2012	W	10410	2012-05-03
634036	40890	O'Hare Airport	05/04/2012	W	13114	2012-05-04
744751	40890	O'Hare Airport	05/05/2012	A	8920	2012-05-05
914998	40890	O'Hare Airport	05/06/2012	U	9208	2012-05-06
305232	40890	O'Hare Airport	05/07/2012	W	11223	2012-05-07
687273	40890	O'Hare Airport	05/08/2012	W	9757	2012-05-08
512312	40890	O'Hare Airport	05/09/2012	W	9610	2012-05-09
540249	40890	O'Hare Airport	05/10/2012	W	10475	2012-05-10
759467	40890	O'Hare Airport	05/11/2012	W	11470	2012-05-11
586169	40890	O'Hare Airport	05/12/2012	A	7685	2012-05-12
297102	40890	O'Hare Airport	05/13/2012	U	9038	2012-05-13
763860	40890	O'Hare Airport	05/14/2012	W	10884	2012-05-14
733196	40890	O'Hare Airport	05/15/2012	W	9156	2012-05-15
642709	40890	O'Hare Airport	05/16/2012	W	9341	2012-05-16
714949	40890	O'Hare Airport	05/17/2012	W	10762	2012-05-17
919169	40890	O'Hare Airport	05/18/2012	W	11833	2012-05-18
377247	40890	O'Hare Airport	05/19/2012	A	8713	2012-05-19
830957	40890	O'Hare Airport	05/20/2012	U	9476	2012-05-20
242426	40890	O'Hare Airport	05/21/2012	W	11380	2012-05-21
358025	40890	O'Hare Airport	05/22/2012	W	10003	2012-05-22
554930	40890	O'Hare Airport	05/23/2012	W	9844	2012-05-23
917591	40890	O'Hare Airport	05/24/2012	W	11494	2012-05-24
177357	40890	O'Hare Airport	05/25/2012	W	13090	2012-05-25
161704	40890	O'Hare Airport	05/26/2012	A	9806	2012-05-26
898384	40890	O'Hare Airport	05/27/2012	U	8422	2012-05-27
163475	40890	O'Hare Airport	05/28/2012	U	12116	2012-05-28
953465	40890	O'Hare Airport	05/29/2012	W	10972	2012-05-29
889563	40890	O'Hare Airport	05/30/2012	W	10170	2012-05-30
446496	40890	O'Hare Airport	05/31/2012	W	10755	2012-05-31
211017	40890	O'Hare Airport	06/01/2012	W	12122	2012-06-01
840740	40890	O'Hare Airport	06/02/2012	A	8742	2012-06-02
901502	40890	O'Hare Airport	06/03/2012	U	9517	2012-06-03
997421	40890	O'Hare Airport	06/04/2012	W	10961	2012-06-04
376141	40890	O'Hare Airport	06/05/2012	W	10081	2012-06-05
726903	40890	O'Hare Airport	06/06/2012	W	10125	2012-06-06
328545	40890	O'Hare Airport	06/07/2012	W	11853	2012-06-07
187683	40890	O'Hare Airport	06/08/2012	W	13185	2012-06-08
411812	40890	O'Hare Airport	06/09/2012	A	9149	2012-06-09
801488	40890	O'Hare Airport	06/10/2012	U	10651	2012-06-10
696611	40890	O'Hare Airport	06/11/2012	W	11009	2012-06-11
666797	40890	O'Hare Airport	06/12/2012	W	10199	2012-06-12
936164	40890	O'Hare Airport	06/13/2012	W	11031	2012-06-13
853066	40890	O'Hare Airport	06/14/2012	W	12303	2012-06-14
143532	40890	O'Hare Airport	06/15/2012	W	12584	2012-06-15
874888	40890	O'Hare Airport	06/16/2012	A	9201	2012-06-16
999251	40890	O'Hare Airport	06/17/2012	U	9998	2012-06-17
490909	40890	O'Hare Airport	06/18/2012	W	10511	2012-06-18
749358	40890	O'Hare Airport	06/19/2012	W	9817	2012-06-19
767703	40890	O'Hare Airport	06/20/2012	W	10240	2012-06-20
425699	40890	O'Hare Airport	06/21/2012	W	11481	2012-06-21
961767	40890	O'Hare Airport	06/22/2012	W	12066	2012-06-22
405184	40890	O'Hare Airport	06/23/2012	A	9102	2012-06-23
205374	40890	O'Hare Airport	06/24/2012	U	10195	2012-06-24
462392	40890	O'Hare Airport	06/25/2012	W	10788	2012-06-25
158243	40890	O'Hare Airport	06/26/2012	W	10027	2012-06-26
391413	40890	O'Hare Airport	06/27/2012	W	10356	2012-06-27
733138	40890	O'Hare Airport	06/28/2012	W	10799	2012-06-28
583873	40890	O'Hare Airport	06/29/2012	W	11506	2012-06-29
560798	40890	O'Hare Airport	06/30/2012	A	9220	2012-06-30
444848	40890	O'Hare Airport	07/01/2012	U	8951	2012-07-01
